"","X","to","for.","and","on","you","this","i","is","in.","be","from","have","we","at","that","deal","will","with","if.","please","are","not","or","as","by","meter","me","your","was","can","need","thanks","any","message","may","should","our","know","original","do","has","all","been","these","day","they","volume","up","out","there","contract","no","more","here","only","us","information","new","company","price","free","get","one","mail","investment","my","but","about","now","which","its","prices","business","contact","news","over","report","money","stock","their","securities","statements","time","many","reply","looking","total_word_count","label"
"2043",543,2.40963855421687,1.20481927710843,0,0,2.40963855421687,3.6144578313253,1.20481927710843,1.20481927710843,1.20481927710843,0,0,1.20481927710843,0,2.40963855421687,1.20481927710843,0,0,0,1.20481927710843,1.20481927710843,0,0,0,1.20481927710843,1.20481927710843,0,0,0,0,0,0,0,1.20481927710843,0,0,0,1.20481927710843,0,0,0,0,1.20481927710843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20481927710843,0,0,0,83,"Ham"
"2044",544,4.32692307692308,0.961538461538462,0.480769230769231,1.92307692307692,0.961538461538462,0.961538461538462,0.961538461538462,0,0.480769230769231,1.44230769230769,0.961538461538462,0.480769230769231,0,1.92307692307692,0,1.44230769230769,0,0.480769230769231,0.480769230769231,0,0.961538461538462,0.480769230769231,0,0,0,0,0,0,0,0,0,1.44230769230769,0,0,0,0.961538461538462,0,0,0,0,0.480769230769231,0.480769230769231,0.480769230769231,0.480769230769231,0,0,0,0,0.480769230769231,1.44230769230769,0,0,0,0,0,1.44230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480769230769231,0,0,0,208,"Ham"
"2045",545,0,3.80952380952381,0.952380952380952,0.952380952380952,0.952380952380952,0,0.952380952380952,1.9047619047619,0.952380952380952,0,0,0,0,0.952380952380952,1.9047619047619,0,0,0.952380952380952,0,0,0,0,0,0.952380952380952,0,0,0,0.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952380952,0.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,"Ham"
"2046",546,2,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"Ham"
"2047",547,0,0.483091787439614,0.966183574879227,1.44927536231884,0,0.483091787439614,0.483091787439614,0,0.483091787439614,1.44927536231884,0.483091787439614,0,0,0,0,0.483091787439614,0.966183574879227,0,3.86473429951691,0,0,0,0,0,0.483091787439614,0.483091787439614,0,0,0,0,0,0,0,0,0,0.483091787439614,0,0,0,0,0,0,0,0.483091787439614,0,0,0.483091787439614,0,0,0,0,0,0,0,0,1.93236714975845,0.483091787439614,0,0,0,0,0,0,0,0,0,0,0,0.483091787439614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,"Ham"
"2048",548,0,0,4.8780487804878,2.4390243902439,0,0,0,0,0,2.4390243902439,0,0,0,2.4390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4390243902439,0,0,0,0,0,0,0,0,0,0,2.4390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,"Ham"
"2049",549,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"Ham"
"2050",550,1.41570141570142,0.386100386100386,1.15830115830116,1.67310167310167,0.514800514800515,1.02960102960103,0.772200772200772,0.772200772200772,0.772200772200772,0.257400257400257,0.643500643500644,0.386100386100386,0.514800514800515,1.02960102960103,0.386100386100386,0.386100386100386,0,0.257400257400257,0.257400257400257,0.514800514800515,0,0.386100386100386,0.257400257400257,0.257400257400257,0.772200772200772,0.514800514800515,0.386100386100386,0.128700128700129,0.257400257400257,0,0.257400257400257,0.514800514800515,0.128700128700129,0.128700128700129,0,0.257400257400257,0.128700128700129,0.257400257400257,0.128700128700129,0,0,0,0,0,0,0,0,0.128700128700129,0,0.257400257400257,0.772200772200772,0.257400257400257,0,0,0,0,0.128700128700129,0,0.772200772200772,0,0,0,0.257400257400257,0.128700128700129,0,0.128700128700129,0.128700128700129,0,0,0.128700128700129,0,0,0.128700128700129,0,0,0,0,0,0,0,0,0,0,0,0,0.128700128700129,777,"Ham"
"2051",551,0,0.934579439252336,0,1.86915887850467,0.934579439252336,0.934579439252336,2.80373831775701,0.934579439252336,0,0,0,0,0,0,0,0,0,0.934579439252336,0,0,0,0,0,0,0.934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86915887850467,0,0,0,0.934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,"Ham"
"2052",552,4.95049504950495,0.99009900990099,0.99009900990099,0,0.99009900990099,3.96039603960396,1.98019801980198,2.97029702970297,0,0.99009900990099,0,2.97029702970297,1.98019801980198,0,0.99009900990099,1.98019801980198,0.99009900990099,1.98019801980198,1.98019801980198,0.99009900990099,0,0,0,0,0,0.99009900990099,0.99009900990099,0,0,0.99009900990099,0.99009900990099,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0.99009900990099,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0.99009900990099,2.97029702970297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,"Ham"
"2053",553,0,1.44927536231884,1.44927536231884,1.44927536231884,1.44927536231884,0,0,0,1.44927536231884,0,0,1.44927536231884,1.44927536231884,0,0,0,0,1.44927536231884,0,0,1.44927536231884,0,0,0,0,0,0,0,0,1.44927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89855072463768,0,0,0,0,0,1.44927536231884,0,0,1.44927536231884,0,0,0,0,0,0,1.44927536231884,4.34782608695652,0,1.44927536231884,0,0,0,0,0,0,0,0,0,0,69,"Ham"
"2054",554,2.80898876404494,1.40449438202247,1.96629213483146,1.68539325842697,0.280898876404494,1.96629213483146,0.280898876404494,1.12359550561798,1.40449438202247,2.80898876404494,0.280898876404494,1.12359550561798,0,0,0.842696629213483,1.68539325842697,2.24719101123596,0.561797752808989,0,0.561797752808989,0,0.561797752808989,0.842696629213483,0.280898876404494,1.12359550561798,0,0,0,0,0.561797752808989,0,0,0.280898876404494,0,0,0.842696629213483,0,0.561797752808989,0,0.280898876404494,1.12359550561798,0.280898876404494,0.842696629213483,0,0,0,0,0.561797752808989,0.280898876404494,0.280898876404494,0,0.561797752808989,0,0,0,0,0.280898876404494,0.561797752808989,0,0,0,0,0,0,0,0.280898876404494,0,0,0,0,0,0,0,0.280898876404494,0,0,0,0,0,0,0,0,0,0,0,0,356,"Ham"
"2055",555,2.20994475138122,0.736648250460405,2.76243093922652,0.736648250460405,2.76243093922652,0.552486187845304,0,0.368324125230203,0.368324125230203,0.184162062615101,0.736648250460405,0.736648250460405,1.10497237569061,1.84162062615101,0.368324125230203,0,0.368324125230203,0.368324125230203,0.552486187845304,0,0,0.184162062615101,0.368324125230203,0.184162062615101,0.184162062615101,0,0,2.02578268876611,0,0.736648250460405,0.552486187845304,0,0.184162062615101,0,0,0,1.28913443830571,0,0,0.184162062615101,0,0.736648250460405,0,0,0,0,0,0.184162062615101,0,0,0,0.184162062615101,1.28913443830571,0.552486187845304,0.184162062615101,0,0.184162062615101,1.47329650092081,0,0,0.368324125230203,0.184162062615101,0.368324125230203,0,0,0.736648250460405,0,0.552486187845304,0.368324125230203,0.184162062615101,0,0,0,0,0.552486187845304,0.184162062615101,0,0.184162062615101,0.184162062615101,0,0,0,0,0,0,0,543,"Ham"
"2056",556,5.92592592592593,0,1.48148148148148,0,0.740740740740741,0.740740740740741,1.48148148148148,0.740740740740741,0,1.48148148148148,0,0.740740740740741,0.740740740740741,0,0,0,1.48148148148148,0,0.740740740740741,2.96296296296296,0.740740740740741,1.48148148148148,0,1.48148148148148,0,0,0,3.7037037037037,0.740740740740741,0,0,0,0.740740740740741,0.740740740740741,0,0.740740740740741,0,0,0,0.740740740740741,0,0,0,0.740740740740741,0,0,0,0,0,0.740740740740741,0,0,0,0,0,0,0,0.740740740740741,0,0,0,0,0.740740740740741,0.740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740740740741,0,135,"Ham"
"2057",557,3.01724137931034,1.72413793103448,0.431034482758621,0,0.862068965517241,0,0,0,0.431034482758621,0,0,0,0,0,0,0,0.431034482758621,1.29310344827586,0.431034482758621,0.431034482758621,0,0.862068965517241,1.72413793103448,0,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431034482758621,0,0,0,0.862068965517241,0,0,0,0,0.431034482758621,0,0,0,0,0,0,0,0,0,0,1.29310344827586,0,0,0,0,1.29310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862068965517241,0,0.431034482758621,0,232,"Ham"
"2058",558,2.75229357798165,2.75229357798165,0.917431192660551,0.611620795107034,1.8348623853211,1.22324159021407,0.305810397553517,0.611620795107034,1.52905198776758,0.305810397553517,0.305810397553517,0,0.305810397553517,0,1.22324159021407,2.44648318042813,1.8348623853211,0.305810397553517,0.611620795107034,0.305810397553517,0.611620795107034,0.611620795107034,0.305810397553517,0.917431192660551,0.305810397553517,0,0,0.305810397553517,0,0.305810397553517,0.305810397553517,0.305810397553517,0.611620795107034,0.611620795107034,0.305810397553517,0.305810397553517,0,0,0,0,0,0,0,0,0,0.305810397553517,0,0.305810397553517,0.305810397553517,0,1.8348623853211,0,0,0.305810397553517,0.305810397553517,0,0,1.8348623853211,0,0,0,0.305810397553517,0.305810397553517,0,0,0,0.305810397553517,0,0.305810397553517,0.305810397553517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,"Ham"
"2059",559,4.16666666666667,0,1.38888888888889,0,0,0,0,1.38888888888889,1.38888888888889,0,0,1.38888888888889,0,0,1.38888888888889,0,0,0,0,0,1.38888888888889,0,0,0,0,12.5,0,0,0,0,1.38888888888889,0,0,0,1.38888888888889,0,0,0,0,0,0,0,1.38888888888889,1.38888888888889,0,0,0,0,0,0,0,0,0,1.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,"Ham"
"2060",560,0.4739336492891,0.4739336492891,1.4218009478673,0.947867298578199,0,0.4739336492891,0,0,0.4739336492891,1.4218009478673,0.4739336492891,0,0,0,0,0.947867298578199,0.947867298578199,0,3.7914691943128,0,0.947867298578199,0,0,0,0,0.4739336492891,0,0,0,0,0,0,0,0,0,0.4739336492891,0,0,0,0,0,0,0,0,0,0,0.4739336492891,0,0,0,0,0,0,0,0,1.8957345971564,0.4739336492891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,"Ham"
"2061",561,0.361663652802893,0.361663652802893,0.180831826401447,0.723327305605787,0.361663652802893,0.723327305605787,0.361663652802893,0.361663652802893,0.361663652802893,0,0.361663652802893,0.361663652802893,0.54249547920434,0,0.361663652802893,0.54249547920434,0,0,0.361663652802893,0.54249547920434,0,0.361663652802893,0.180831826401447,0.180831826401447,0.54249547920434,0.361663652802893,0.180831826401447,0,0,0,0,0.361663652802893,0.361663652802893,0,0,0.361663652802893,0,0.180831826401447,0,0.180831826401447,0.180831826401447,0,0,0,0.180831826401447,0,0,0.180831826401447,0.361663652802893,0,0,0,0,0,0,0,0.180831826401447,0,0,0.180831826401447,0,0,0.361663652802893,0,0,0,0.180831826401447,0,0,0.180831826401447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,"Ham"
"2062",562,1.4218009478673,0,0.4739336492891,1.4218009478673,2.3696682464455,0.947867298578199,0.4739336492891,0,0.4739336492891,0.4739336492891,0,0.947867298578199,0.947867298578199,0.4739336492891,0,0.4739336492891,0,0,0.947867298578199,0.4739336492891,0.947867298578199,0.947867298578199,0,0.947867298578199,0.4739336492891,0,0.4739336492891,0.4739336492891,0,0.947867298578199,0,0.4739336492891,0.4739336492891,0,0,0.4739336492891,0,0.4739336492891,0,0.4739336492891,0,0,0,0.947867298578199,0,0,0.4739336492891,0,0.4739336492891,0,0,0,0,0,0,0,0.4739336492891,0,0,0,0,0,0,0,0,0,0,0.4739336492891,0,0,0,0,0,0,0,0,0,0,0,0.4739336492891,0,0,0,0,0,0,211,"Ham"
"2063",563,0,6.45161290322581,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,3.2258064516129,3.2258064516129,0,3.2258064516129,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"Ham"
"2064",564,1.69491525423729,0,5.08474576271187,1.69491525423729,0,0,3.38983050847458,3.38983050847458,3.38983050847458,0,0,0,1.69491525423729,3.38983050847458,0,0,0,1.69491525423729,0,0,1.69491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69491525423729,1.69491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,"Ham"
"2065",565,0.895522388059702,0,1.19402985074627,1.49253731343284,1.49253731343284,0.597014925373134,0.298507462686567,0.298507462686567,0.298507462686567,0.298507462686567,0,0.597014925373134,0.597014925373134,0.597014925373134,0,0.298507462686567,0,0.298507462686567,0.895522388059702,0.597014925373134,1.19402985074627,0.597014925373134,0,0.597014925373134,0.597014925373134,0,0.597014925373134,0.298507462686567,0,0.597014925373134,0,0.597014925373134,0.298507462686567,0,0,0.298507462686567,0,0.597014925373134,0,0.298507462686567,0,0.298507462686567,0,1.19402985074627,0,0.298507462686567,0.298507462686567,0,0.298507462686567,0.298507462686567,0.597014925373134,0,0,0,0,0,0.298507462686567,0,0,0,0,0,0,0,0,0,0,0.298507462686567,0,0,0,0,0,0,0,0,0,0,0,0.298507462686567,0,0,0,0,0,0,335,"Ham"
"2066",566,0.78740157480315,2.36220472440945,0,1.5748031496063,0.78740157480315,0,0,2.36220472440945,0,0.78740157480315,0,0,0,0,0,0,0,0,0.78740157480315,0,0,0,0,0,0.78740157480315,0,0,0,0,0,0.78740157480315,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36220472440945,0,0.78740157480315,0,0,0,0,0,0,0,0,0,0.78740157480315,0,0,0,0,0,0,2.36220472440945,0,0,0,0,0,0,0,0,0,0.78740157480315,0,0,0,0,0,0,0,0,0,0,0,0,127,"Ham"
"2067",567,0,1.69491525423729,0,1.69491525423729,0,0,0,0,0,0,0,0,0,3.38983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,"Ham"
"2068",568,4.05405405405405,0,1.35135135135135,0,1.35135135135135,0,1.35135135135135,0,0,0,0,0,0,0,0,0,0,0,1.35135135135135,0,1.35135135135135,0,1.35135135135135,0,0,0,1.35135135135135,2.7027027027027,0,0,0,0,0,0,0,0,0,1.35135135135135,0,0,0,0,0,1.35135135135135,0,0,0,0,0,0,0,0,0,1.35135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,"Ham"
"2069",569,0,0.99009900990099,0.99009900990099,0,0,0.99009900990099,0.99009900990099,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,"Ham"
"2070",570,0,0,0,3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,"Ham"
"2071",571,2.5974025974026,1.2987012987013,0,0,1.2987012987013,0,1.2987012987013,0,1.2987012987013,0,0,1.2987012987013,0,1.2987012987013,1.2987012987013,0,0,0,0,0,0,1.2987012987013,0,0,0,0,0,0,0,1.2987012987013,0,0,0,0,0,0,0,0,0,2.5974025974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,"Ham"
"2072",572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"Ham"
"2073",573,1.40845070422535,4.22535211267606,2.8169014084507,0,1.40845070422535,0,1.40845070422535,1.40845070422535,1.40845070422535,0,0,0,0,0,1.40845070422535,1.40845070422535,0,0,1.40845070422535,0,0,0,0,0,0,1.40845070422535,0,0,0,1.40845070422535,0,1.40845070422535,0,0,0,0,0,1.40845070422535,0,0,1.40845070422535,0,0,1.40845070422535,0,0,1.40845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40845070422535,2.8169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,"Ham"
"2074",574,2.87958115183246,2.35602094240838,1.30890052356021,1.04712041884817,2.61780104712042,0.785340314136126,0.523560209424084,0.523560209424084,1.30890052356021,1.30890052356021,0.261780104712042,1.30890052356021,1.04712041884817,0.261780104712042,0.523560209424084,0,1.30890052356021,0.523560209424084,1.83246073298429,1.83246073298429,0.785340314136126,1.04712041884817,0.523560209424084,1.57068062827225,0.261780104712042,0,1.04712041884817,2.87958115183246,0,0.261780104712042,0.523560209424084,0.261780104712042,0.261780104712042,0.261780104712042,0,0.261780104712042,0,0,0,0.261780104712042,0,0,0,0.523560209424084,0.261780104712042,0.261780104712042,0,0,1.04712041884817,0.261780104712042,0,0,0,0,0,0,0.261780104712042,0,0,0,0,0,0,0,0,0,0,0,0.261780104712042,0.261780104712042,0,0,0,0.523560209424084,0,0,0,0,0,0.261780104712042,0,0,0.523560209424084,0,0,0,382,"Ham"
"2075",575,3.75,2.1875,1.25,0.625,1.5625,1.5625,0.3125,0.9375,1.875,0.625,0.9375,0.3125,0.625,0,1.5625,0,1.5625,0.3125,1.5625,2.8125,0.9375,0,0.3125,0.3125,0.3125,0,0.9375,2.1875,0,0,0.3125,0,0.3125,0,0,0,0.3125,1.25,0,0,0.625,0,0,0.9375,0.3125,0,0,0,0.625,0,0,0,0,0,0.3125,1.5625,0.3125,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0.625,0,0,0,0,0,0.9375,0,0,0,320,"Ham"
"2076",576,0,0.694444444444444,0.694444444444444,0.694444444444444,1.38888888888889,1.38888888888889,0.694444444444444,1.38888888888889,0.694444444444444,0,0.694444444444444,1.38888888888889,0.694444444444444,0,0,0.694444444444444,0,0.694444444444444,0,0,0,0.694444444444444,0,0,0.694444444444444,0,0,0,0,0.694444444444444,0.694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38888888888889,0,0,0,0,0,0,0.694444444444444,0,0.694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,"Ham"
"2077",577,5.95238095238095,2.38095238095238,1.19047619047619,1.19047619047619,1.19047619047619,0,0,1.19047619047619,0,1.19047619047619,1.19047619047619,0,3.57142857142857,2.38095238095238,0,0,2.38095238095238,1.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,"Ham"
"2078",578,1.31578947368421,0.164473684210526,0.411184210526316,0,1.23355263157895,0.493421052631579,0.411184210526316,0.575657894736842,0.164473684210526,0.0822368421052631,0.986842105263158,0.411184210526316,0,0.0822368421052631,0.246710526315789,0,0.246710526315789,0.164473684210526,0,0,0,0.0822368421052631,0,0.164473684210526,0.0822368421052631,0,0,0.411184210526316,0,0.246710526315789,0,0,0,0.822368421052632,0,0,0.0822368421052631,0.164473684210526,0.657894736842105,0,0,0.0822368421052631,0,0,0,0,0,0.0822368421052631,0.164473684210526,0,0,0.0822368421052631,0,0,0.0822368421052631,0.164473684210526,0,0,0,0,0.164473684210526,0.246710526315789,0.0822368421052631,4.27631578947368,0,0.246710526315789,0.164473684210526,0.0822368421052631,0,0,0,0,0,0,0,0.164473684210526,0,0,0,0,0,0,0.0822368421052631,0.0822368421052631,0,0,1216,"Ham"
"2079",579,2.17391304347826,2.60869565217391,0,0.434782608695652,1.73913043478261,3.04347826086957,0,2.17391304347826,1.30434782608696,0,0.434782608695652,0.869565217391304,0,1.30434782608696,0.434782608695652,0,0.869565217391304,0.434782608695652,0.434782608695652,0.869565217391304,0.434782608695652,0.869565217391304,0.869565217391304,0.434782608695652,0,0,0,3.91304347826087,0,0.434782608695652,0,0.434782608695652,0.434782608695652,0,0,0,0.434782608695652,0,0,0.434782608695652,0.434782608695652,0,0,0.434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869565217391304,0.434782608695652,0.869565217391304,0,0,0,0,0.434782608695652,0,0,0,0,0,0.434782608695652,0,0,0,0,0,0,0,0,0,0,0.434782608695652,0,230,"Ham"
"2080",580,0,9.09090909090909,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"Ham"
"2081",581,0.645161290322581,3.87096774193548,2.58064516129032,0,0.645161290322581,0.645161290322581,0.645161290322581,0.645161290322581,1.29032258064516,0,0,0.645161290322581,0.645161290322581,0.645161290322581,1.29032258064516,0.645161290322581,0.645161290322581,0,0.645161290322581,0,0,0,0.645161290322581,0,0,0.645161290322581,0.645161290322581,0.645161290322581,0,0.645161290322581,0,1.29032258064516,0,0,0,0,0,0.645161290322581,0,0,0.645161290322581,0,0,0.645161290322581,0,0,0.645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645161290322581,0,0.645161290322581,1.29032258064516,0,0.645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,"Ham"
"2082",582,1.86915887850467,0.934579439252336,0.934579439252336,0,0,0,0,1.86915887850467,0,0,1.86915887850467,0,0.934579439252336,4.67289719626168,0,0,0,0,0,0,0,0,0,0.934579439252336,0,0,0,0,0,0.934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,"Ham"
"2083",583,2.85714285714286,2.57142857142857,0.857142857142857,0.857142857142857,1.71428571428571,1.42857142857143,0.285714285714286,0.571428571428571,2,0.285714285714286,0.285714285714286,0,0.285714285714286,0,1.14285714285714,2.57142857142857,2,0.285714285714286,0.571428571428571,0.285714285714286,0.571428571428571,0.571428571428571,0.285714285714286,0.857142857142857,0.285714285714286,0,0,0.285714285714286,0,0.285714285714286,0.571428571428571,0.285714285714286,0.857142857142857,0.571428571428571,0.571428571428571,0.285714285714286,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0.285714285714286,0.285714285714286,0,1.71428571428571,0,0,0.285714285714286,0.285714285714286,0,0,1.71428571428571,0,0,0,0.571428571428571,0.285714285714286,0,0,0,0.285714285714286,0,0.285714285714286,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,"Ham"
"2084",584,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"2085",585,0.847457627118644,2.54237288135593,0.847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,"Ham"
"2086",586,0.649350649350649,0.649350649350649,0.649350649350649,1.2987012987013,0.649350649350649,0.649350649350649,0.649350649350649,0,0.649350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649350649,0.649350649350649,0.649350649350649,0.649350649350649,0,0,0,0,0,0,0,0,0,0,0.649350649350649,0,0.649350649350649,0,0,0,0.649350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,"Ham"
"2087",587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"Ham"
"2088",588,2.32558139534884,0,2.32558139534884,0,0,0,0,0,0,4.65116279069767,2.32558139534884,0,0,0,2.32558139534884,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,"Ham"
